date,tech price,is tech price up,non-tech price,is non-tech price up
29589,-10456,True,-24720,False
29590,-10457,False,-24721,False
29591,-10458,False,-24722,False
29592,-10457,True,-24723,False
29593,-10458,False,-24724,False
29594,-10459,False,-24725,False
29595,-10460,False,-24726,False
29596,-10461,False,-24725,True
29597,-10462,False,-24726,False
29598,-10463,False,-24727,False
29599,-10464,False,-24726,True
29600,-10465,False,-24727,False
29601,-10466,False,-24726,True
29602,-10465,True,-24727,False
29603,-10466,False,-24728,False
29604,-10465,True,-24729,False
29605,-10466,False,-24730,False
29606,-10467,False,-24731,False
29607,-10466,True,-24732,False
29608,-10467,False,-24733,False
29609,-10468,False,-24734,False
29610,-10467,True,-24735,False
29611,-10468,False,-24736,False
29612,-10469,False,-24737,False
29613,-10470,False,-24738,False
29614,-10471,False,-24739,False
29615,-10472,False,-24740,False
29616,-10473,False,-24741,False
29617,-10474,False,-24742,False
29618,-10473,True,-24743,False
29619,-10474,False,-24744,False
29620,-10473,True,-24745,False
29621,-10474,False,-24746,False
29622,-10475,False,-24747,False
29623,-10474,True,-24748,False
29624,-10475,False,-24749,False
29625,-10476,False,-24750,False
29626,-10475,True,-24751,False
29627,-10476,False,-24752,False
29628,-10475,True,-24753,False
29629,-10476,False,-24754,False
29630,-10477,False,-24755,False
29631,-10478,False,-24756,False
29632,-10479,False,-24757,False
29633,-10480,False,-24758,False
29634,-10481,False,-24759,False
29635,-10480,True,-24760,False
29636,-10479,True,-24761,False
29637,-10480,False,-24762,False
29638,-10479,True,-24763,False
29639,-10478,True,-24764,False
29640,-10479,False,-24765,False
29641,-10480,False,-24766,False
29642,-10479,True,-24767,False
29643,-10480,False,-24766,True
29644,-10479,True,-24767,False
29645,-10480,False,-24768,False
29646,-10481,False,-24769,False
29647,-10482,False,-24768,True
29648,-10483,False,-24769,False
29649,-10482,True,-24770,False
29650,-10483,False,-24771,False
29651,-10482,True,-24772,False
29652,-10481,True,-24773,False
29653,-10480,True,-24774,False
29654,-10481,False,-24775,False
29655,-10482,False,-24776,False
29656,-10483,False,-24777,False
29657,-10482,True,-24778,False
29658,-10481,True,-24777,True
29659,-10482,False,-24778,False
29660,-10483,False,-24779,False
29661,-10482,True,-24778,True
29662,-10481,True,-24779,False
29663,-10482,False,-24780,False
29664,-10481,True,-24781,False
29665,-10482,False,-24782,False
29666,-10481,True,-24781,True
29667,-10482,False,-24782,False
29668,-10483,False,-24783,False
29669,-10482,True,-24784,False
29670,-10481,True,-24785,False
29671,-10480,True,-24786,False
29672,-10479,True,-24787,False
29673,-10480,False,-24788,False
29674,-10481,False,-24789,False
29675,-10480,True,-24790,False
29676,-10481,False,-24791,False
29677,-10482,False,-24792,False
29678,-10483,False,-24793,False
29679,-10482,True,-24794,False
29680,-10483,False,-24795,False
29681,-10482,True,-24796,False
29682,-10483,False,-24797,False
29683,-10484,False,-24798,False
29684,-10483,True,-24799,False
29685,-10484,False,-24800,False
29686,-10485,False,-24801,False
29687,-10486,False,-24802,False
29688,-10485,True,-24803,False
29689,-10486,False,-24804,False
29690,-10485,True,-24805,False
29691,-10486,False,-24806,False
29692,-10487,False,-24807,False
29693,-10486,True,-24808,False
29694,-10487,False,-24809,False
29695,-10488,False,-24808,True
29696,-10487,True,-24809,False
29697,-10486,True,-24810,False
29698,-10485,True,-24811,False
29699,-10486,False,-24812,False
29700,-10487,False,-24813,False
29701,-10486,True,-24814,False
29702,-10485,True,-24815,False
29703,-10484,True,-24816,False
29704,-10485,False,-24817,False
29705,-10486,False,-24818,False
29706,-10485,True,-24819,False
29707,-10486,False,-24820,False
29708,-10487,False,-24819,True
29709,-10488,False,-24820,False
29710,-10489,False,-24821,False
29711,-10490,False,-24822,False
29712,-10491,False,-24823,False
29713,-10492,False,-24824,False
29714,-10493,False,-24825,False
29715,-10494,False,-24826,False
29716,-10495,False,-24827,False
29717,-10496,False,-24828,False
29718,-10495,True,-24829,False
29719,-10496,False,-24830,False
29720,-10497,False,-24831,False
29721,-10496,True,-24832,False
29722,-10497,False,-24833,False
29723,-10498,False,-24834,False
29724,-10499,False,-24835,False
29725,-10498,True,-24836,False
29726,-10497,True,-24837,False
29727,-10496,True,-24836,True
29728,-10497,False,-24837,False
29729,-10498,False,-24838,False
29730,-10499,False,-24839,False
29731,-10500,False,-24840,False
29732,-10501,False,-24841,False
29733,-10500,True,-24840,True
29734,-10501,False,-24841,False
29735,-10502,False,-24842,False
29736,-10503,False,-24843,False
29737,-10504,False,-24844,False
29738,-10503,True,-24845,False
29739,-10504,False,-24846,False
29740,-10505,False,-24847,False
29741,-10506,False,-24848,False
29742,-10507,False,-24849,False
29743,-10506,True,-24850,False
29744,-10507,False,-24849,True
29745,-10508,False,-24850,False
29746,-10507,True,-24851,False
29747,-10508,False,-24852,False
29748,-10507,True,-24853,False
29749,-10506,True,-24854,False
29750,-10507,False,-24853,True
29751,-10506,True,-24854,False
29752,-10507,False,-24855,False
29753,-10508,False,-24854,True
29754,-10509,False,-24855,False
29755,-10508,True,-24856,False
29756,-10509,False,-24855,True
29757,-10508,True,-24856,False
29758,-10509,False,-24857,False
29759,-10510,False,-24858,False
29760,-10511,False,-24857,True
29761,-10512,False,-24858,False
29762,-10513,False,-24859,False
29763,-10514,False,-24860,False
29764,-10515,False,-24861,False
29765,-10516,False,-24862,False
29766,-10517,False,-24863,False
29767,-10518,False,-24864,False
29768,-10519,False,-24865,False
29769,-10518,True,-24866,False
29770,-10517,True,-24867,False
29771,-10516,True,-24868,False
29772,-10517,False,-24869,False
29773,-10516,True,-24870,False
29774,-10517,False,-24871,False
29775,-10516,True,-24872,False
29776,-10515,True,-24873,False
29777,-10514,True,-24874,False
29778,-10513,True,-24875,False
29779,-10514,False,-24876,False
29780,-10515,False,-24877,False
29781,-10516,False,-24878,False
29782,-10517,False,-24879,False
29783,-10516,True,-24880,False
29784,-10517,False,-24881,False
29785,-10518,False,-24882,False
29786,-10519,False,-24883,False
29787,-10520,False,-24884,False
29788,-10521,False,-24885,False
29789,-10520,True,-24886,False
29790,-10521,False,-24887,False
29791,-10522,False,-24888,False
29792,-10521,True,-24889,False
29793,-10522,False,-24890,False
29794,-10521,True,-24891,False
29795,-10522,False,-24892,False
29796,-10521,True,-24893,False
29797,-10522,False,-24894,False
29798,-10523,False,-24895,False
29799,-10522,True,-24896,False
29800,-10523,False,-24897,False
29801,-10524,False,-24898,False
29802,-10525,False,-24899,False
29803,-10526,False,-24900,False
29804,-10527,False,-24901,False
29805,-10526,True,-24902,False
29806,-10527,False,-24903,False
29807,-10526,True,-24904,False
29808,-10525,True,-24905,False
29809,-10524,True,-24906,False
29810,-10523,True,-24907,False
29811,-10522,True,-24908,False
29812,-10521,True,-24909,False
29813,-10522,False,-24910,False
29814,-10523,False,-24911,False
29815,-10524,False,-24912,False
29816,-10525,False,-24913,False
29817,-10526,False,-24914,False
29818,-10527,False,-24915,False
29819,-10528,False,-24916,False
29820,-10529,False,-24917,False
29821,-10530,False,-24918,False
29822,-10531,False,-24919,False
29823,-10532,False,-24920,False
29824,-10533,False,-24921,False
29825,-10532,True,-24922,False
29826,-10533,False,-24923,False
29827,-10534,False,-24924,False
29828,-10535,False,-24925,False
29829,-10534,True,-24926,False
29830,-10533,True,-24927,False
29831,-10534,False,-24928,False
29832,-10535,False,-24929,False
29833,-10536,False,-24930,False
29834,-10537,False,-24931,False
29835,-10538,False,-24932,False
29836,-10537,True,-24933,False
29837,-10538,False,-24934,False
29838,-10539,False,-24935,False
29839,-10540,False,-24936,False
29840,-10541,False,-24937,False
29841,-10542,False,-24938,False
29842,-10543,False,-24939,False
29843,-10542,True,-24940,False
29844,-10541,True,-24941,False
29845,-10542,False,-24942,False
29846,-10541,True,-24943,False
29847,-10540,True,-24944,False
29848,-10541,False,-24945,False
29849,-10542,False,-24944,True
29850,-10543,False,-24945,False
29851,-10544,False,-24944,True
29852,-10545,False,-24943,True
29853,-10546,False,-24944,False
29854,-10547,False,-24945,False
29855,-10546,True,-24946,False
29856,-10547,False,-24947,False
29857,-10548,False,-24948,False
29858,-10549,False,-24949,False
29859,-10550,False,-24950,False
29860,-10551,False,-24951,False
29861,-10552,False,-24952,False
29862,-10551,True,-24953,False
29863,-10550,True,-24954,False
29864,-10551,False,-24955,False
29865,-10552,False,-24956,False
29866,-10553,False,-24957,False
29867,-10554,False,-24958,False
29868,-10555,False,-24959,False
29869,-10556,False,-24960,False
29870,-10557,False,-24961,False
29871,-10558,False,-24962,False
29872,-10559,False,-24963,False
29873,-10558,True,-24964,False
29874,-10559,False,-24965,False
29875,-10560,False,-24966,False
29876,-10559,True,-24967,False
29877,-10560,False,-24968,False
29878,-10561,False,-24969,False
29879,-10562,False,-24970,False
29880,-10563,False,-24971,False
29881,-10564,False,-24972,False
29882,-10565,False,-24973,False
29883,-10564,True,-24974,False
29884,-10563,True,-24975,False
29885,-10564,False,-24976,False
29886,-10563,True,-24977,False
29887,-10564,False,-24978,False
29888,-10565,False,-24979,False
29889,-10564,True,-24980,False
29890,-10565,False,-24981,False
29891,-10564,True,-24982,False
29892,-10565,False,-24983,False
29893,-10566,False,-24984,False
29894,-10567,False,-24985,False
29895,-10568,False,-24986,False
29896,-10569,False,-24987,False
29897,-10568,True,-24988,False
29898,-10567,True,-24989,False
29899,-10566,True,-24990,False
29900,-10565,True,-24991,False
29901,-10564,True,-24992,False
29902,-10565,False,-24993,False
29903,-10566,False,-24994,False
29904,-10567,False,-24995,False
29905,-10568,False,-24996,False
29906,-10569,False,-24997,False
29907,-10570,False,-24998,False
29908,-10571,False,-24999,False
29909,-10570,True,-25000,False
29910,-10571,False,-25001,False
29911,-10572,False,-25002,False
29912,-10573,False,-25003,False
29913,-10572,True,-25004,False
29914,-10571,True,-25005,False
29915,-10570,True,-25006,False
29916,-10571,False,-25007,False
29917,-10570,True,-25008,False
29918,-10569,True,-25009,False
29919,-10570,False,-25010,False
29920,-10571,False,-25011,False
29921,-10570,True,-25012,False
29922,-10569,True,-25013,False
29923,-10570,False,-25014,False
29924,-10571,False,-25015,False
29925,-10570,True,-25016,False
29926,-10571,False,-25017,False
29927,-10572,False,-25018,False
29928,-10573,False,-25019,False
29929,-10574,False,-25020,False
29930,-10575,False,-25021,False
29931,-10576,False,-25022,False
29932,-10577,False,-25023,False
29933,-10576,True,-25024,False
29934,-10575,True,-25025,False
29935,-10576,False,-25026,False
29936,-10577,False,-25027,False
29937,-10578,False,-25028,False
29938,-10577,True,-25027,True
29939,-10578,False,-25028,False
29940,-10577,True,-25029,False
29941,-10578,False,-25030,False
29942,-10579,False,-25031,False
29943,-10578,True,-25032,False
29944,-10579,False,-25031,True
29945,-10580,False,-25032,False
29946,-10579,True,-25033,False
29947,-10580,False,-25034,False
29948,-10581,False,-25035,False
29949,-10582,False,-25036,False
29950,-10581,True,-25037,False
29951,-10582,False,-25038,False
29952,-10583,False,-25039,False
29953,-10584,False,-25040,False
29954,-10583,True,-25039,True
29955,-10584,False,-25040,False
29956,-10585,False,-25041,False
29957,-10584,True,-25042,False
29958,-10585,False,-25043,False
29959,-10584,True,-25044,False
29960,-10583,True,-25045,False
29961,-10584,False,-25046,False
29962,-10583,True,-25047,False
29963,-10582,True,-25046,True
29964,-10581,True,-25047,False
29965,-10582,False,-25048,False
29966,-10583,False,-25049,False
29967,-10582,True,-25050,False
29968,-10581,True,-25051,False
29969,-10582,False,-25052,False
29970,-10583,False,-25053,False
29971,-10582,True,-25054,False
29972,-10583,False,-25053,True
29973,-10584,False,-25054,False
29974,-10585,False,-25055,False
29975,-10584,True,-25056,False
29976,-10583,True,-25057,False
29977,-10584,False,-25058,False
29978,-10585,False,-25059,False
29979,-10584,True,-25060,False
29980,-10585,False,-25061,False
29981,-10586,False,-25062,False
29982,-10585,True,-25063,False
29983,-10584,True,-25064,False
29984,-10583,True,-25065,False
29985,-10582,True,-25066,False
29986,-10583,False,-25067,False
29987,-10584,False,-25066,True
29988,-10585,False,-25067,False
29989,-10586,False,-25068,False
29990,-10587,False,-25067,True
29991,-10588,False,-25068,False
29992,-10589,False,-25069,False
29993,-10590,False,-25070,False
29994,-10591,False,-25071,False
29995,-10592,False,-25072,False
29996,-10593,False,-25073,False
29997,-10594,False,-25074,False
29998,-10595,False,-25075,False
29999,-10596,False,-25076,False
30000,-10597,False,-25077,False
30001,-10598,False,-25078,False
30002,-10599,False,-25079,False
30003,-10600,False,-25080,False
30004,-10599,True,-25081,False
30005,-10600,False,-25082,False
30006,-10601,False,-25083,False
30007,-10600,True,-25084,False
30008,-10599,True,-25085,False
30009,-10600,False,-25084,True
30010,-10601,False,-25085,False
30011,-10602,False,-25086,False
30012,-10603,False,-25087,False
30013,-10602,True,-25088,False
30014,-10603,False,-25089,False
30015,-10602,True,-25090,False
30016,-10603,False,-25091,False
30017,-10604,False,-25092,False
30018,-10605,False,-25093,False
30019,-10606,False,-25094,False
30020,-10605,True,-25095,False
30021,-10606,False,-25096,False
30022,-10607,False,-25097,False
30023,-10608,False,-25098,False
30024,-10607,True,-25099,False
30025,-10608,False,-25100,False
30026,-10607,True,-25101,False
30027,-10608,False,-25102,False
30028,-10609,False,-25103,False
30029,-10610,False,-25104,False
30030,-10611,False,-25105,False
30031,-10612,False,-25106,False
30032,-10613,False,-25107,False
30033,-10614,False,-25108,False
30034,-10615,False,-25109,False
30035,-10616,False,-25110,False
30036,-10617,False,-25109,True
30037,-10618,False,-25110,False
30038,-10617,True,-25111,False
30039,-10618,False,-25112,False
30040,-10619,False,-25113,False
30041,-10620,False,-25114,False
30042,-10621,False,-25115,False
30043,-10620,True,-25116,False
30044,-10621,False,-25117,False
30045,-10622,False,-25118,False
30046,-10621,True,-25119,False
30047,-10620,True,-25118,True
30048,-10621,False,-25119,False
30049,-10622,False,-25120,False
30050,-10623,False,-25119,True
30051,-10624,False,-25120,False
30052,-10625,False,-25121,False
30053,-10626,False,-25122,False
30054,-10627,False,-25123,False
30055,-10626,True,-25122,True
30056,-10627,False,-25123,False
30057,-10628,False,-25124,False
30058,-10627,True,-25123,True
30059,-10628,False,-25124,False
30060,-10629,False,-25125,False
30061,-10628,True,-25126,False
30062,-10629,False,-25127,False
30063,-10630,False,-25126,True
30064,-10629,True,-25125,True
30065,-10630,False,-25126,False
30066,-10631,False,-25127,False
30067,-10630,True,-25128,False
30068,-10631,False,-25129,False
30069,-10632,False,-25130,False
30070,-10633,False,-25129,True
30071,-10634,False,-25130,False
30072,-10635,False,-25131,False
30073,-10636,False,-25132,False
30074,-10635,True,-25133,False
30075,-10636,False,-25132,True
30076,-10635,True,-25133,False
30077,-10634,True,-25134,False
30078,-10633,True,-25135,False
30079,-10632,True,-25136,False
30080,-10633,False,-25135,True
30081,-10634,False,-25136,False
30082,-10635,False,-25137,False
30083,-10634,True,-25138,False
30084,-10635,False,-25139,False
30085,-10634,True,-25140,False
30086,-10635,False,-25141,False
30087,-10636,False,-25142,False
30088,-10637,False,-25143,False
30089,-10638,False,-25144,False
30090,-10637,True,-25145,False
30091,-10636,True,-25146,False
30092,-10637,False,-25147,False
30093,-10638,False,-25148,False
30094,-10637,True,-25149,False
30095,-10638,False,-25150,False
30096,-10639,False,-25151,False
30097,-10640,False,-25152,False
30098,-10641,False,-25153,False
30099,-10642,False,-25154,False
30100,-10641,True,-25155,False
30101,-10642,False,-25156,False
30102,-10643,False,-25157,False
30103,-10644,False,-25158,False
30104,-10645,False,-25159,False
30105,-10644,True,-25160,False
30106,-10643,True,-25159,True
30107,-10644,False,-25160,False
30108,-10645,False,-25161,False
30109,-10644,True,-25162,False
30110,-10645,False,-25161,True
30111,-10646,False,-25162,False
30112,-10647,False,-25163,False
30113,-10646,True,-25164,False
30114,-10645,True,-25165,False
30115,-10646,False,-25166,False
30116,-10645,True,-25167,False
30117,-10646,False,-25168,False
30118,-10647,False,-25169,False
30119,-10648,False,-25170,False
30120,-10649,False,-25171,False
30121,-10648,True,-25170,True
30122,-10647,True,-25169,True
30123,-10646,True,-25170,False
30124,-10647,False,-25171,False
30125,-10646,True,-25172,False
30126,-10645,True,-25173,False
30127,-10646,False,-25174,False
30128,-10647,False,-25175,False
30129,-10646,True,-25176,False
30130,-10647,False,-25177,False
30131,-10648,False,-25178,False
30132,-10649,False,-25179,False
30133,-10650,False,-25180,False
30134,-10651,False,-25181,False
30135,-10652,False,-25182,False
30136,-10653,False,-25183,False
30137,-10654,False,-25182,True
30138,-10655,False,-25183,False
30139,-10656,False,-25184,False
30140,-10655,True,-25185,False
30141,-10656,False,-25186,False
30142,-10657,False,-25187,False
30143,-10656,True,-25188,False
30144,-10655,True,-25189,False
30145,-10656,False,-25190,False
30146,-10657,False,-25191,False
30147,-10658,False,-25192,False
30148,-10657,True,-25193,False
30149,-10658,False,-25194,False
30150,-10657,True,-25195,False
30151,-10656,True,-25196,False
30152,-10655,True,-25197,False
30153,-10656,False,-25198,False
30154,-10657,False,-25199,False
30155,-10656,True,-25200,False
30156,-10655,True,-25201,False
30157,-10654,True,-25202,False
30158,-10655,False,-25203,False
30159,-10656,False,-25204,False
30160,-10657,False,-25205,False
30161,-10658,False,-25206,False
30162,-10657,True,-25207,False
30163,-10658,False,-25208,False
30164,-10659,False,-25209,False
30165,-10660,False,-25210,False
30166,-10661,False,-25211,False
30167,-10662,False,-25212,False
30168,-10663,False,-25213,False
30169,-10662,True,-25214,False
30170,-10663,False,-25215,False
30171,-10664,False,-25216,False
30172,-10665,False,-25217,False
30173,-10666,False,-25218,False
30174,-10667,False,-25219,False
30175,-10668,False,-25220,False
30176,-10669,False,-25221,False
30177,-10670,False,-25222,False
30178,-10671,False,-25223,False
30179,-10672,False,-25224,False
30180,-10671,True,-25225,False
30181,-10670,True,-25226,False
30182,-10671,False,-25227,False
30183,-10672,False,-25228,False
30184,-10673,False,-25229,False
30185,-10674,False,-25230,False
30186,-10675,False,-25231,False
30187,-10676,False,-25232,False
30188,-10675,True,-25231,True
30189,-10676,False,-25232,False
30190,-10677,False,-25233,False
30191,-10678,False,-25234,False
30192,-10677,True,-25235,False
30193,-10676,True,-25236,False
30194,-10675,True,-25237,False
30195,-10676,False,-25238,False
30196,-10675,True,-25239,False
30197,-10676,False,-25238,True
30198,-10677,False,-25239,False
30199,-10678,False,-25240,False
30200,-10679,False,-25241,False
30201,-10680,False,-25242,False
30202,-10681,False,-25243,False
30203,-10682,False,-25244,False
30204,-10683,False,-25245,False
30205,-10682,True,-25246,False
30206,-10681,True,-25247,False
30207,-10682,False,-25248,False
30208,-10681,True,-25249,False
30209,-10682,False,-25250,False
30210,-10683,False,-25251,False
30211,-10682,True,-25252,False
30212,-10683,False,-25253,False
30213,-10684,False,-25254,False
30214,-10685,False,-25255,False
30215,-10686,False,-25256,False
30216,-10685,True,-25257,False
30217,-10686,False,-25256,True
30218,-10687,False,-25257,False
30219,-10688,False,-25256,True
30220,-10689,False,-25257,False
30221,-10688,True,-25258,False
30222,-10689,False,-25259,False
30223,-10690,False,-25260,False
30224,-10691,False,-25261,False
30225,-10692,False,-25262,False
30226,-10691,True,-25261,True
30227,-10692,False,-25262,False
30228,-10693,False,-25263,False
30229,-10692,True,-25264,False
30230,-10693,False,-25265,False
30231,-10694,False,-25264,True
30232,-10693,True,-25265,False
30233,-10692,True,-25266,False
30234,-10693,False,-25267,False
30235,-10692,True,-25268,False
30236,-10693,False,-25269,False
30237,-10694,False,-25270,False
30238,-10693,True,-25271,False
30239,-10694,False,-25272,False
30240,-10693,True,-25273,False
30241,-10694,False,-25274,False
30242,-10695,False,-25275,False
30243,-10696,False,-25276,False
30244,-10697,False,-25277,False
30245,-10698,False,-25278,False
30246,-10699,False,-25279,False
30247,-10700,False,-25280,False
30248,-10701,False,-25281,False
30249,-10702,False,-25282,False
30250,-10703,False,-25283,False
30251,-10702,True,-25284,False
30252,-10701,True,-25285,False
30253,-10700,True,-25286,False
30254,-10701,False,-25287,False
30255,-10702,False,-25288,False
30256,-10703,False,-25289,False
30257,-10702,True,-25290,False
30258,-10703,False,-25289,True
30259,-10702,True,-25290,False
30260,-10703,False,-25291,False
30261,-10704,False,-25292,False
30262,-10705,False,-25293,False
30263,-10706,False,-25292,True
30264,-10707,False,-25293,False
30265,-10708,False,-25294,False
30266,-10709,False,-25295,False
30267,-10708,True,-25296,False
30268,-10709,False,-25297,False
30269,-10710,False,-25298,False
30270,-10709,True,-25297,True
30271,-10708,True,-25298,False
30272,-10709,False,-25299,False
30273,-10708,True,-25300,False
30274,-10707,True,-25301,False
30275,-10708,False,-25302,False
30276,-10709,False,-25303,False
30277,-10710,False,-25304,False
30278,-10709,True,-25305,False
30279,-10708,True,-25306,False
30280,-10707,True,-25305,True
30281,-10706,True,-25304,True
30282,-10707,False,-25305,False
30283,-10708,False,-25306,False
30284,-10707,True,-25307,False
30285,-10708,False,-25308,False
30286,-10709,False,-25309,False
30287,-10710,False,-25310,False
30288,-10711,False,-25311,False
30289,-10710,True,-25312,False
30290,-10711,False,-25313,False
30291,-10712,False,-25314,False
30292,-10713,False,-25313,True
30293,-10712,True,-25314,False
30294,-10713,False,-25315,False
30295,-10714,False,-25316,False
30296,-10715,False,-25317,False
30297,-10716,False,-25318,False
30298,-10717,False,-25319,False
30299,-10718,False,-25320,False
30300,-10719,False,-25321,False
30301,-10718,True,-25322,False
30302,-10719,False,-25323,False
30303,-10720,False,-25324,False
30304,-10721,False,-25325,False
30305,-10722,False,-25326,False
30306,-10723,False,-25327,False
30307,-10724,False,-25328,False
30308,-10725,False,-25329,False
30309,-10724,True,-25328,True
30310,-10725,False,-25329,False
30311,-10724,True,-25328,True
30312,-10725,False,-25329,False
30313,-10724,True,-25330,False
30314,-10725,False,-25331,False
30315,-10726,False,-25332,False
30316,-10727,False,-25333,False
30317,-10726,True,-25334,False
30318,-10725,True,-25335,False
30319,-10724,True,-25336,False
30320,-10725,False,-25337,False
30321,-10726,False,-25338,False
30322,-10725,True,-25339,False
30323,-10726,False,-25340,False
30324,-10727,False,-25341,False
30325,-10728,False,-25342,False
30326,-10729,False,-25343,False
30327,-10730,False,-25344,False
30328,-10731,False,-25345,False
30329,-10732,False,-25346,False
30330,-10731,True,-25347,False
30331,-10730,True,-25348,False
30332,-10731,False,-25349,False
30333,-10732,False,-25350,False
30334,-10733,False,-25351,False
30335,-10734,False,-25352,False
30336,-10735,False,-25353,False
30337,-10736,False,-25354,False
30338,-10737,False,-25355,False
30339,-10738,False,-25354,True
30340,-10739,False,-25355,False
30341,-10740,False,-25356,False
30342,-10741,False,-25357,False
30343,-10742,False,-25358,False
30344,-10741,True,-25359,False
30345,-10742,False,-25360,False
30346,-10741,True,-25361,False
30347,-10740,True,-25362,False
30348,-10739,True,-25361,True
30349,-10738,True,-25362,False
30350,-10739,False,-25363,False
30351,-10740,False,-25364,False
30352,-10741,False,-25365,False
30353,-10742,False,-25366,False
30354,-10743,False,-25365,True
30355,-10744,False,-25366,False
30356,-10745,False,-25367,False
30357,-10746,False,-25368,False
30358,-10745,True,-25369,False
30359,-10744,True,-25370,False
30360,-10743,True,-25371,False
30361,-10744,False,-25372,False
30362,-10745,False,-25373,False
30363,-10746,False,-25374,False
30364,-10745,True,-25375,False
30365,-10746,False,-25376,False
30366,-10747,False,-25377,False
30367,-10748,False,-25378,False
30368,-10749,False,-25379,False
30369,-10748,True,-25380,False
30370,-10749,False,-25381,False
30371,-10748,True,-25382,False
30372,-10749,False,-25383,False
30373,-10750,False,-25384,False
30374,-10749,True,-25385,False
30375,-10748,True,-25386,False
30376,-10749,False,-25387,False
30377,-10748,True,-25388,False
30378,-10749,False,-25389,False
30379,-10748,True,-25390,False
30380,-10749,False,-25391,False
30381,-10748,True,-25392,False
30382,-10749,False,-25393,False
30383,-10748,True,-25394,False
30384,-10747,True,-25395,False
30385,-10746,True,-25396,False
30386,-10747,False,-25397,False
30387,-10748,False,-25398,False
30388,-10749,False,-25399,False
30389,-10748,True,-25398,True
30390,-10749,False,-25399,False
30391,-10750,False,-25398,True
30392,-10751,False,-25399,False
30393,-10750,True,-25400,False
30394,-10751,False,-25401,False
30395,-10750,True,-25402,False
30396,-10751,False,-25403,False
30397,-10750,True,-25404,False
30398,-10751,False,-25405,False
30399,-10750,True,-25406,False
30400,-10751,False,-25407,False
30401,-10750,True,-25408,False
30402,-10751,False,-25409,False
30403,-10752,False,-25410,False
30404,-10753,False,-25411,False
30405,-10752,True,-25412,False
30406,-10753,False,-25413,False
30407,-10752,True,-25414,False
30408,-10753,False,-25415,False
30409,-10754,False,-25414,True
30410,-10755,False,-25415,False
30411,-10756,False,-25416,False
30412,-10757,False,-25417,False
30413,-10758,False,-25418,False
30414,-10757,True,-25419,False
30415,-10756,True,-25420,False
30416,-10755,True,-25421,False
30417,-10754,True,-25422,False
30418,-10755,False,-25423,False
30419,-10756,False,-25424,False
30420,-10757,False,-25425,False
30421,-10758,False,-25424,True
30422,-10757,True,-25425,False
30423,-10758,False,-25426,False
30424,-10759,False,-25427,False
30425,-10760,False,-25428,False
30426,-10759,True,-25427,True
30427,-10758,True,-25428,False
30428,-10759,False,-25429,False
30429,-10760,False,-25428,True
30430,-10759,True,-25429,False
30431,-10760,False,-25430,False
30432,-10761,False,-25429,True
30433,-10760,True,-25430,False
30434,-10761,False,-25431,False
30435,-10762,False,-25432,False
30436,-10761,True,-25433,False
30437,-10762,False,-25432,True
30438,-10763,False,-25433,False
30439,-10762,True,-25434,False
30440,-10761,True,-25435,False
30441,-10762,False,-25436,False
30442,-10763,False,-25437,False
30443,-10764,False,-25438,False
30444,-10765,False,-25439,False
30445,-10764,True,-25440,False
30446,-10765,False,-25441,False
30447,-10764,True,-25442,False
30448,-10765,False,-25443,False
30449,-10766,False,-25444,False
30450,-10767,False,-25445,False
30451,-10768,False,-25446,False
30452,-10767,True,-25447,False
30453,-10766,True,-25446,True
30454,-10765,True,-25447,False
30455,-10766,False,-25448,False
30456,-10765,True,-25449,False
30457,-10764,True,-25450,False
30458,-10765,False,-25451,False
30459,-10766,False,-25452,False
30460,-10765,True,-25453,False
30461,-10766,False,-25454,False
30462,-10767,False,-25455,False
30463,-10768,False,-25456,False
30464,-10767,True,-25457,False
30465,-10768,False,-25458,False
30466,-10769,False,-25459,False
30467,-10770,False,-25460,False
30468,-10771,False,-25461,False
30469,-10770,True,-25462,False
30470,-10771,False,-25463,False
30471,-10770,True,-25464,False
30472,-10771,False,-25465,False
30473,-10772,False,-25464,True
30474,-10773,False,-25465,False
30475,-10772,True,-25466,False
30476,-10773,False,-25467,False
30477,-10774,False,-25468,False
30478,-10773,True,-25469,False
30479,-10772,True,-25470,False
30480,-10771,True,-25471,False
30481,-10770,True,-25472,False
30482,-10769,True,-25473,False
30483,-10770,False,-25474,False
30484,-10769,True,-25475,False
30485,-10768,True,-25476,False
30486,-10769,False,-25477,False
30487,-10768,True,-25478,False
30488,-10769,False,-25479,False
30489,-10768,True,-25480,False
30490,-10767,True,-25481,False
30491,-10768,False,-25482,False
30492,-10767,True,-25483,False
30493,-10768,False,-25484,False
30494,-10769,False,-25485,False
30495,-10768,True,-25486,False
30496,-10769,False,-25487,False
30497,-10770,False,-25488,False
30498,-10771,False,-25489,False
30499,-10772,False,-25490,False
30500,-10773,False,-25491,False
30501,-10774,False,-25492,False
30502,-10773,True,-25493,False
30503,-10774,False,-25494,False
30504,-10775,False,-25495,False
30505,-10776,False,-25496,False
30506,-10777,False,-25495,True
30507,-10776,True,-25496,False
30508,-10777,False,-25497,False
30509,-10776,True,-25498,False
30510,-10777,False,-25497,True
30511,-10778,False,-25498,False
30512,-10777,True,-25499,False
30513,-10776,True,-25500,False
30514,-10775,True,-25501,False
30515,-10774,True,-25502,False
30516,-10775,False,-25501,True
30517,-10776,False,-25500,True
30518,-10775,True,-25501,False
30519,-10774,True,-25502,False
